organism	ec	temperature
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	37.0
porphyromonas_gingivalis	3.4.22.37	40.0
porphyromonas_gingivalis	3.4.14.5	25.0
streptomyces_olivaceus	3.2.1.22	45.0
streptomyces_olivaceus	3.2.1.22	50.0
streptomyces_olivaceus	3.2.1.22	50.0
streptomyces_olivaceus	3.5.1.81	50.0
vanrija_humicola	1.4.3.1	20.0
vanrija_humicola	1.4.3.1	33.0
vanrija_humicola	1.4.3.1	37.0
vanrija_humicola	4.1.2.48	30.0
vanrija_humicola	4.1.2.48	30.0
actinopolyspora_halophila	2.1.1.157	37.0
actinopolyspora_halophila	2.1.1.156	37.0
fusicoccum_sp	3.2.1.1	70.0
fusicoccum_sp	3.2.1.78	60.0
botryosphaeria_berengeriana	3.2.1.15	60.0
cryptococcus_gattii	3.5.4.21	37.0
cryptococcus_gattii	3.1.1.5	37.0
neospora_caninum	2.7.10.1	37.0
tecoma_stans	1.10.3.4	45.0
tecoma_stans	1.10.3.4	45.0
tecoma_stans	1.13.11.28	30.0
tecoma_stans	1.13.11.28	30.0
tecoma_stans	1.13.11.17	30.0
tecoma_stans	1.13.11.17	30.0
tecoma_stans	1.14.16.3	30.0
tecoma_stans	1.13.11.3	40.0
ochromonas_danica	2.4.1.97	25.0
cucurbita_pepo	2.3.1.50	36.0
cucurbita_pepo	2.4.1.67	30.0
cucurbita_pepo	2.4.1.123	30.0
cucurbita_pepo	1.10.3.3	20.0
cellvibrio_sp	3.2.1.B1	35.0
cellvibrio_sp	3.2.1.81	35.0
cellvibrio_sp	3.2.1.81	42.5
bothrops_asper	3.4.21.74	37.0
bothrops_asper	3.2.1.35	37.0
scyliorhinus_canicula	3.4.17.2	55.0
scyliorhinus_canicula	2.8.3.5	10.0
ipomoea_carnea	3.2.1.14	50.0
aeropyrum_camini	1.12.99.6	85.0
lichtheimia_corymbifera	3.1.1.6	35.0
lichtheimia_corymbifera	3.5.1.41	55.0
hydrogenivirga_sp	1.16.1.1	70.0
erwinia_tasmaniensis	1.14.99.52	26.0
malus_sp	3.1.1.11	63.0
malus_sp	4.1.1.31	67.0
malus_sp	1.10.3.1	35.0
mycobacterium_tuberculosis	2.4.2.8	25.0
mycobacterium_tuberculosis	3.6.1.23	25.0
mycobacterium_tuberculosis	1.3.1.98	30.0
mycobacterium_tuberculosis	2.7.1.15	37.0
mycobacterium_tuberculosis	2.7.11.1	22.0
mycobacterium_tuberculosis	2.7.11.1	25.0
mycobacterium_tuberculosis	2.7.11.1	30.0
mycobacterium_tuberculosis	2.7.11.1	37.0
mycobacterium_tuberculosis	2.7.11.1	37.0
mycobacterium_tuberculosis	2.7.11.1	37.0
mycobacterium_tuberculosis	2.1.1.171	37.0
mycobacterium_tuberculosis	1.3.1.12	37.0
mycobacterium_tuberculosis	2.4.2.19	60.0
mycobacterium_tuberculosis	1.1.1.95	25.0
mycobacterium_tuberculosis	1.1.1.95	25.0
mycobacterium_tuberculosis	2.7.1.175	37.0
mycobacterium_tuberculosis	3.2.2.15	60.0
mycobacterium_tuberculosis	1.14.13.142	22.0
mycobacterium_tuberculosis	4.1.1.48	37.0
mycobacterium_tuberculosis	3.5.1.19	40.0
mycobacterium_tuberculosis	2.3.1.122	37.0
mycobacterium_tuberculosis	3.6.3.B1	25.0
mycobacterium_tuberculosis	2.5.1.7	37.0
mycobacterium_tuberculosis	1.17.4.1	37.0
mycobacterium_tuberculosis	5.1.99.4	37.0
mycobacterium_tuberculosis	4.2.1.20	37.0
mycobacterium_tuberculosis	4.1.1.11	37.0
mycobacterium_tuberculosis	3.1.1.23	37.0
mycobacterium_tuberculosis	5.4.99.9	37.0
mycobacterium_tuberculosis	4.2.3.B31	45.0
mycobacterium_tuberculosis	4.2.3.B30	45.0
mycobacterium_tuberculosis	4.2.3.B33	45.0
mycobacterium_tuberculosis	2.5.1.65	21.0
mycobacterium_tuberculosis	4.2.3.B35	45.0
mycobacterium_tuberculosis	1.5.99.B2	25.0
mycobacterium_tuberculosis	4.2.3.B36	45.0
mycobacterium_tuberculosis	2.3.1.47	25.0
mycobacterium_tuberculosis	3.1.1.3	37.0
mycobacterium_tuberculosis	3.5.1.104	37.0
mycobacterium_tuberculosis	2.3.1.41	37.0
mycobacterium_tuberculosis	5.1.1.3	37.0
mycobacterium_tuberculosis	5.1.1.7	30.0
mycobacterium_tuberculosis	1.8.1.15	30.0
mycobacterium_tuberculosis	2.3.1.157	25.0
mycobacterium_tuberculosis	2.3.1.157	30.0
mycobacterium_tuberculosis	2.3.1.157	30.0
mycobacterium_tuberculosis	2.3.1.157	30.0
mycobacterium_tuberculosis	2.3.1.157	37.0
mycobacterium_tuberculosis	2.3.1.157	37.0
mycobacterium_tuberculosis	2.3.1.157	37.0
mycobacterium_tuberculosis	2.3.1.157	37.0
mycobacterium_tuberculosis	2.7.8.7	30.0
mycobacterium_tuberculosis	2.7.8.7	30.0
mycobacterium_tuberculosis	2.4.1.266	45.0
mycobacterium_tuberculosis	6.3.4.15	37.0
mycobacterium_tuberculosis	1.8.1.4	25.0
mycobacterium_tuberculosis	1.11.1.21	23.0
mycobacterium_tuberculosis	2.7.1.71	30.0
mycobacterium_tuberculosis	2.7.7.18	37.0
mycobacterium_tuberculosis	1.8.1.8	25.0
mycobacterium_tuberculosis	3.5.1.88	20.0
mycobacterium_tuberculosis	3.5.1.88	30.0
mycobacterium_tuberculosis	3.5.1.88	30.0
mycobacterium_tuberculosis	3.5.1.88	30.0
mycobacterium_tuberculosis	4.2.1.10	25.0
mycobacterium_tuberculosis	4.2.1.10	25.0
mycobacterium_tuberculosis	4.2.1.10	25.0
mycobacterium_tuberculosis	4.2.1.10	25.0
mycobacterium_tuberculosis	2.5.1.68	37.0
mycobacterium_tuberculosis	2.5.1.68	37.0
mycobacterium_tuberculosis	2.5.1.68	37.0
mycobacterium_tuberculosis	3.1.7.8	45.0
mycobacterium_tuberculosis	3.1.7.8	45.0
mycobacterium_tuberculosis	3.1.7.9	45.0
mycobacterium_tuberculosis	3.1.7.9	45.0
mycobacterium_tuberculosis	1.4.1.10	22.0
mycobacterium_tuberculosis	1.4.1.10	22.0
mycobacterium_tuberculosis	1.3.1.9	23.0
mycobacterium_tuberculosis	4.2.1.51	37.0
mycobacterium_tuberculosis	6.3.2.12	37.0
mycobacterium_tuberculosis	6.3.2.13	35.0
mycobacterium_tuberculosis	6.3.2.13	37.0
mycobacterium_tuberculosis	6.3.1.5	37.0
mycobacterium_tuberculosis	5.1.3.13	25.0
mycobacterium_tuberculosis	2.3.1.142	37.0
mycobacterium_tuberculosis	2.1.1.220	37.0
mycobacterium_tuberculosis	3.1.1.79	40.0
mycobacterium_tuberculosis	2.1.1.227	37.0
mycobacterium_tuberculosis	2.1.1.227	50.0
mycobacterium_tuberculosis	2.1.1.226	37.0
mycobacterium_tuberculosis	2.1.1.226	50.0
mycobacterium_tuberculosis	4.1.99.12	37.0
mycobacterium_tuberculosis	6.3.1.2	22.0
mycobacterium_tuberculosis	5.4.99.5	20.0
mycobacterium_tuberculosis	5.4.99.5	37.0
mycobacterium_tuberculosis	2.7.7.23	30.0
mycobacterium_tuberculosis	2.7.7.23	30.0
mycobacterium_tuberculosis	2.7.7.23	37.0
mycobacterium_tuberculosis	2.7.7.23	37.0
mycobacterium_tuberculosis	2.7.7.23	37.0
mycobacterium_tuberculosis	2.7.7.23	40.0
mycobacterium_tuberculosis	4.2.3.B32	45.0
mycobacterium_tuberculosis	1.1.1.100	25.0
mycobacterium_tuberculosis	1.1.1.100	25.0
mycobacterium_tuberculosis	4.1.3.1	25.0
mycobacterium_tuberculosis	4.1.3.1	37.0
mycobacterium_tuberculosis	4.1.3.1	37.0
mycobacterium_tuberculosis	4.2.3.B34	45.0
mycobacterium_tuberculosis	3.5.2.6	22.0
mycobacterium_tuberculosis	3.5.2.6	22.0
mycobacterium_tuberculosis	3.5.2.6	25.0
mycobacterium_tuberculosis	3.1.3.48	25.0
mycobacterium_tuberculosis	3.1.3.48	37.0
mycobacterium_tuberculosis	3.2.2.28	37.0
mycobacterium_tuberculosis	1.18.1.6	30.0
mycobacterium_tuberculosis	1.18.1.2	25.0
mycobacterium_tuberculosis	4.1.3.27	30.0
mycobacterium_tuberculosis	3.5.1.23	37.0
mycobacterium_tuberculosis	2.7.8.35	37.0
mycobacterium_tuberculosis	5.3.1.1	37.0
mycobacterium_tuberculosis	5.3.1.6	37.0
mycobacterium_tuberculosis	3.5.1.28	22.0
mycobacterium_tuberculosis	3.1.3.25	37.0
mycobacterium_tuberculosis	3.1.3.25	62.0
mycobacterium_tuberculosis	3.1.3.25	80.0
mycobacterium_tuberculosis	6.3.1.19	25.0
mycobacterium_tuberculosis	6.3.1.19	30.0
mycobacterium_tuberculosis	4.1.2.13	55.0
mycobacterium_tuberculosis	6.3.1.13	23.0
mycobacterium_tuberculosis	2.4.1.289	30.0
mycobacterium_tuberculosis	2.4.1.289	37.0
mycobacterium_tuberculosis	2.7.8.B13	37.0
mycobacterium_tuberculosis	1.1.98.2	23.0
mycobacterium_tuberculosis	3.1.1.1	39.0
mycobacterium_tuberculosis	3.1.1.1	45.0
mycobacterium_tuberculosis	2.3.1.82	22.0
mycobacterium_tuberculosis	2.1.2.11	37.0
mycobacterium_tuberculosis	2.1.2.11	37.0
mycobacterium_tuberculosis	4.3.2.2	37.0
mycobacterium_tuberculosis	3.7.1.17	21.0
mycobacterium_tuberculosis	1.14.13.221	21.0
mycobacterium_tuberculosis	3.1.3.12	37.0
mycobacterium_tuberculosis	1.1.1.35	37.0
mycobacterium_tuberculosis	3.1.3.11	30.0
mycobacterium_tuberculosis	1.2.1.11	30.0
mycobacterium_tuberculosis	6.3.2.8	35.0
mycobacterium_tuberculosis	6.3.2.9	25.0
mycobacterium_tuberculosis	1.13.12.16	37.0
mycobacterium_tuberculosis	4.2.3.1	25.0
mycobacterium_tuberculosis	5.4.2.2	30.0
mycobacterium_tuberculosis	2.2.1.6	37.0
mycobacterium_tuberculosis	2.2.1.6	37.0
mycobacterium_tuberculosis	2.2.1.6	37.0
mycobacterium_tuberculosis	2.2.1.6	37.0
mycobacterium_tuberculosis	2.7.1.20	37.0
mycobacterium_tuberculosis	2.3.1.5	25.0
mycobacterium_tuberculosis	1.1.1.205	22.0
mycobacterium_tuberculosis	1.1.1.205	37.0
mycobacterium_tuberculosis	3.2.2.27	37.0
mycobacterium_tuberculosis	2.3.1.20	37.0
mycobacterium_tuberculosis	1.1.1.42	20.0
mycobacterium_tuberculosis	1.1.1.42	40.0
mycobacterium_tuberculosis	1.1.1.23	15.0
mycobacterium_tuberculosis	1.1.1.23	25.0
mycobacterium_tuberculosis	2.3.3.13	25.0
mycobacterium_tuberculosis	2.3.3.13	37.0
mycobacterium_tuberculosis	2.3.3.13	37.0
mycobacterium_tuberculosis	2.3.3.13	37.0
mycobacterium_tuberculosis	3.2.2.16	37.0
mycobacterium_tuberculosis	1.1.1.25	25.0
mycobacterium_tuberculosis	1.1.1.25	25.0
mycobacterium_tuberculosis	1.1.1.25	25.0
mycobacterium_tuberculosis	1.1.1.25	25.0
mycobacterium_tuberculosis	1.1.1.25	63.0
mycobacterium_tuberculosis	1.4.1.1	22.0
mycobacterium_tuberculosis	5.99.1.2	37.0
mycobacterium_tuberculosis	5.99.1.2	37.0
mycobacterium_tuberculosis	5.99.1.2	37.0
mycobacterium_tuberculosis	5.99.1.2	37.0
mycobacterium_tuberculosis	6.1.1.10	37.0
mycobacterium_tuberculosis	4.1.3.36	25.0
mycobacterium_tuberculosis	1.1.1.267	22.0
mycobacterium_tuberculosis	1.1.1.267	22.0
mycobacterium_tuberculosis	1.1.1.267	25.0
mycobacterium_tuberculosis	1.1.1.267	25.0
mycobacterium_tuberculosis	1.1.1.267	25.0
mycobacterium_tuberculosis	1.1.1.267	30.0
mycobacterium_tuberculosis	2.7.7.53	30.0
mycobacterium_tuberculosis	3.1.3.16	25.0
mycobacterium_tuberculosis	2.3.1.39	25.0
mycobacterium_tuberculosis	2.3.1.39	37.0
mycobacterium_tuberculosis	2.5.1.78	27.0
mycobacterium_tuberculosis	2.5.1.78	27.0
mycobacterium_tuberculosis	2.5.1.78	27.0
mycobacterium_tuberculosis	2.5.1.78	37.0
mycobacterium_tuberculosis	2.5.1.78	37.0
mycobacterium_tuberculosis	2.5.1.78	37.0
mycobacterium_tuberculosis	3.6.5.6	37.0
mycobacterium_tuberculosis	2.4.1.18	25.0
mycobacterium_tuberculosis	2.4.1.18	30.0
mycobacterium_tuberculosis	4.3.3.7	30.0
mycobacterium_tuberculosis	6.1.1.4	30.0
mycobacterium_tuberculosis	1.14.14.12	25.0
mycobacterium_tuberculosis	1.14.13.8	37.0
mycobacterium_tuberculosis	4.2.3.4	25.0
mycobacterium_tuberculosis	4.2.3.5	25.0
mycobacterium_tuberculosis	2.3.1.30	37.0
mycobacterium_tuberculosis	2.3.1.180	37.0
mycobacterium_tuberculosis	2.3.1.180	37.0
mycobacterium_tuberculosis	2.3.1.180	37.0
mycobacterium_tuberculosis	3.6.4.12	37.0
mycobacterium_tuberculosis	3.6.4.12	37.0
mycobacterium_tuberculosis	1.5.1.2	37.0
mycobacterium_tuberculosis	3.1.3.85	37.0
mycobacterium_tuberculosis	3.7.1.8	25.0
mycobacterium_tuberculosis	1.14.13.70	30.0
mycobacterium_tuberculosis	1.14.13.70	37.0
mycobacterium_tuberculosis	3.5.1.103	32.0
mycobacterium_tuberculosis	3.5.1.103	37.0
mycobacterium_tuberculosis	3.5.1.103	37.0
mycobacterium_tuberculosis	2.3.2.7	50.0
mycobacterium_tuberculosis	1.1.1.145	30.0
mycobacterium_tuberculosis	3.4.11.18	30.0
mycobacterium_tuberculosis	3.4.11.18	37.0
mycobacterium_tuberculosis	3.4.11.18	37.0
mycobacterium_tuberculosis	3.4.11.18	37.0
mycobacterium_tuberculosis	3.4.11.18	55.0
mycobacterium_tuberculosis	3.4.11.18	55.0
moraxella_catarrhalis	5.99.1.3	37.0
moraxella_catarrhalis	3.1.3.2	37.0
hirudo_orientalis	3.2.1.17	25.0
hirudo_orientalis	3.2.1.17	42.0
desulfurococcus_amylolyticus	2.7.1.11	90.0
desulfurococcus_amylolyticus	3.6.4.B7	90.0
desulfurococcus_amylolyticus	5.99.1.2	25.0
heterorhabditis_bacteriophora	3.1.1.7	35.0
heterorhabditis_bacteriophora	3.2.1.1	40.0
populus_sp	2.1.1.B76	37.0
populus_sp	2.1.1.B75	37.0
desulfotomaculum_nigrificans	4.2.99.18	55.0
methanofollis_liminatans	1.5.1.40	37.0
methanofollis_liminatans	1.1.98.5	42.0
prymnesium_chiton	2.4.1.35	15.0
methylomicrobium_alcaliphilum	4.2.1.108	20.0
methylomicrobium_alcaliphilum	2.7.1.90	30.0
methylomicrobium_alcaliphilum	2.4.1.4	30.0
methylomicrobium_alcaliphilum	1.1.1.37	60.0
methylomicrobium_alcaliphilum	2.7.1.4	60.0
methylomicrobium_alcaliphilum	2.7.2.1	70.0
methylomicrobium_alcaliphilum	2.3.1.178	20.0
methylomicrobium_alcaliphilum	2.3.1.178	20.0
brassica_carinata	2.6.1.73	30.0
brassica_carinata	2.6.1.73	30.0
chlamys_islandica	2.5.1.18	24.0
iris_sp	3.2.2.22	37.0
teleogryllus_emma	3.2.1.4	40.0
burkholderia_pyrrocinia	1.11.1.B2	60.0
lepidoglyphus_destructor	3.2.1.20	37.0
lepidoglyphus_destructor	3.2.1.1	37.0
eleusine_coracana	3.1.1.6	45.0
eleusine_coracana	3.1.1.73	45.0
eleusine_coracana	3.2.1.1	45.0
eleusine_coracana	3.2.1.1	50.0
eleusine_coracana	2.6.1.1	25.0
lactobacillus_johnsonii	3.5.1.24	55.0
lactobacillus_johnsonii	3.5.1.24	70.0
lactobacillus_johnsonii	1.5.1.36	37.0
lactobacillus_johnsonii	2.4.1.9	55.0
papiliotrema_aurea	3.2.1.80	50.0
papiliotrema_aurea	3.2.1.80	50.0
prevotella_ruminicola	6.3.1.2	35.0
prevotella_ruminicola	6.3.1.2	37.0
prevotella_ruminicola	6.3.1.2	50.0
allochromatium_vinosum	1.8.2.2	25.0
allochromatium_vinosum	1.8.2.2	30.0
allochromatium_vinosum	4.1.1.39	35.0
allochromatium_vinosum	2.7.7.4	30.0
methanosarcina_acetivorans	4.1.1.39	37.0
methanosarcina_acetivorans	2.1.1.246	37.0
methanosarcina_acetivorans	6.2.1.2	55.0
methanosarcina_acetivorans	2.4.2.29	37.0
achatina_fulica	5.1.3.36	30.0
achatina_fulica	3.2.1.21	50.0
achatina_fulica	3.2.1.48	45.0
achatina_fulica	3.2.1.B23	50.0
castellaniella_defragrans	4.2.1.127	35.0
castellaniella_defragrans	4.2.1.127	37.0
castellaniella_defragrans	5.4.4.4	35.0
castellaniella_defragrans	2.3.3.15	30.0
cellulosimicrobium_sp	3.2.1.8	60.0
cellulosimicrobium_sp	3.2.1.8	60.0
cellulosimicrobium_sp	3.2.1.78	50.0
palamneus_gravimanus	3.2.1.35	37.0
petromyzon_marinus	2.8.2.31	22.0
petromyzon_marinus	2.8.2.2	22.0
halobacteroides_halobius	3.5.1.72	45.0
streptomyces_roseus	2.3.1.66	27.0
penicillium_sclerotiorum	3.2.1.8	50.0
penicillium_sclerotiorum	3.2.1.8	55.0
torulopsis_sphaerica	3.2.1.23	30.0
photorhabdus_luminescens	6.3.2.49	37.0
photorhabdus_luminescens	6.3.2.B10	30.0
photorhabdus_luminescens	1.14.14.3	23.0
photorhabdus_luminescens	1.14.14.3	35.0
streptomyces_ascomycinicus	3.1.1.75	45.0
loweporus_lividus	1.11.1.14	24.0
loweporus_lividus	1.10.3.2	60.0
loweporus_lividus	1.10.3.2	60.0
fervidobacterium_nodosum	3.2.1.4	79.8
aedes_albopictus	3.6.1.5	37.0
clostridium_stercorarium	3.2.1.21	65.0
clostridium_stercorarium	4.2.2.2	65.0
clostridium_stercorarium	4.2.2.2	65.0
clostridium_stercorarium	3.2.1.8	75.0
clostridium_stercorarium	3.2.1.8	75.0
clostridium_stercorarium	3.2.1.8	80.0
clostridium_stercorarium	3.2.1.8	80.0
clostridium_stercorarium	3.2.1.8	80.0
clostridium_stercorarium	3.2.1.139	60.0
clostridium_stercorarium	3.1.1.73	65.0
clostridium_stercorarium	3.2.1.91	70.0
clostridium_stercorarium	3.2.1.55	70.0
clostridium_stercorarium	3.2.1.40	55.0
clostridium_stercorarium	3.2.1.40	60.0
clostridium_stercorarium	3.2.1.40	60.0
clostridium_stercorarium	3.2.1.40	60.0
clostridium_stercorarium	2.4.1.49	65.0
clostridium_stercorarium	2.4.1.49	65.0
clostridium_stercorarium	2.4.1.20	65.0
clostridium_stercorarium	3.2.1.74	70.0
yersinia_intermedia	3.6.1.45	37.0
yersinia_intermedia	3.1.3.26	55.0
panicum_virgatum	1.2.1.44	30.0
urtica_dioica	1.14.18.1	30.0
urtica_dioica	1.10.3.1	30.0
bdellovibrio_bacteriovorus	3.1.1.76	37.0
bdellovibrio_bacteriovorus	3.1.3.48	50.0
anisakis_simplex	2.4.1.64	37.0
anisakis_simplex	2.3.1.5	37.0
anisakis_simplex	2.4.1.15	55.0
haloferax_denitrificans	1.7.7.2	37.0
gadus_macrocephalus	3.4.21.4	50.0
thermoproteus_uzoniensis	2.6.1.42	95.0
granulibacter_bethesdensis	1.1.1.22	37.0
granulibacter_bethesdensis	3.5.1.54	25.0
fusarium_striatum	1.3.1.46	30.0
lupinus_luteus	2.7.1.20	30.0
lupinus_luteus	3.4.19.5	22.0
lupinus_luteus	2.7.1.100	35.0
lupinus_luteus	4.1.1.31	39.0
lupinus_luteus	4.1.1.31	43.0
lycodes_mucosus	1.9.3.1	1.0
lycodes_mucosus	1.9.3.1	6.0
salmo_salar	3.4.22.53	25.0
salmo_salar	1.1.1.39	25.0
salmo_salar	1.3.1.24	35.0
salmo_salar	1.6.2.2	30.0
salmo_salar	3.4.21.5	30.0
salmo_salar	3.2.1.17	30.0
salmo_salar	2.3.1.20	15.0
salmo_salar	1.1.1.40	25.0
salmo_salar	2.3.1.22	15.0
aporrectodea_rosea	3.1.1.8	20.0
achlya_bisexualis	3.2.1.58	30.0
streptomyces_rochei	3.2.1.4	60.0
streptomyces_rochei	3.2.1.4	65.0
treponema_pectinovorum	4.2.2.2	45.0
babesia_canis	2.7.1.20	37.0
mucor_racemosus	3.2.1.20	50.0
mucor_racemosus	2.7.1.40	30.0
mucor_racemosus	3.2.1.40	55.0
mucor_racemosus	1.6.2.2	40.0
thermococcus_onnurineus	3.6.3.15	80.0
thermococcus_onnurineus	3.4.11.9	100.0
thermococcus_onnurineus	6.5.1.6	80.0
thermococcus_onnurineus	3.6.1.23	80.0
thermococcus_onnurineus	3.2.1.1	80.0
thermococcus_onnurineus	3.1.3.11	95.0
thermococcus_onnurineus	3.4.21.26	80.0
thermococcus_onnurineus	3.1.3.3	65.0
thermococcus_onnurineus	3.4.11.B5	80.0
thermococcus_onnurineus	3.4.11.B5	90.0
thermococcus_onnurineus	3.4.11.B5	90.0
thermococcus_onnurineus	3.4.17.B4	70.0
suid_alphaherpesvirus	3.1.21.1	37.0
alnus_glutinosa	2.1.3.3	35.0
sebastes_schlegelii	1.4.3.2	37.0
scorpio_maurus	3.1.1.3	37.0
scorpio_maurus	3.1.1.3	37.0
scorpio_maurus	3.1.1.3	37.0
ruminococcus_gnavus	1.1.1.201	37.0
ruminococcus_gnavus	3.2.1.31	37.0
ruminococcus_gnavus	1.1.1.393	37.0
blastobacter_sp	3.5.1.77	55.0
blastobacter_sp	3.5.1.4	35.0
blastobacter_sp	3.5.2.16	60.0
meretrix_meretrix	1.15.1.1	25.0
bambusa_oldhamii	3.2.1.26	50.0
bambusa_oldhamii	3.2.1.26	60.0
bambusa_oldhamii	2.5.1.27	30.0
bambusa_oldhamii	3.2.1.132	60.0
bambusa_oldhamii	3.2.1.132	60.0
bambusa_oldhamii	3.2.1.132	70.0
bambusa_oldhamii	4.3.1.24	50.0
bambusa_oldhamii	4.3.1.24	50.0
bambusa_oldhamii	4.3.1.24	50.0
bambusa_oldhamii	4.3.1.24	50.0
bambusa_oldhamii	4.3.1.24	60.0
bambusa_oldhamii	4.3.1.24	60.0
bambusa_oldhamii	4.3.1.25	50.0
bambusa_oldhamii	3.2.1.14	70.0
bambusa_oldhamii	3.2.1.14	80.0
aspergillus_sulphureus	3.2.1.78	50.0
aspergillus_sulphureus	3.2.1.8	50.0
aspergillus_sulphureus	3.2.1.25	50.0
veillonella_parvula	1.1.99.7	23.0
veillonella_parvula	1.1.99.7	25.0
veillonella_parvula	4.1.1.3	37.0
toxoplasma_gondii	3.1.4.11	20.0
toxoplasma_gondii	3.1.4.11	30.0
toxoplasma_gondii	2.3.1.43	37.0
toxoplasma_gondii	2.7.1.20	37.0
toxoplasma_gondii	2.7.1.20	37.0
toxoplasma_gondii	1.5.1.3	37.0
toxoplasma_gondii	1.5.1.3	37.0
toxoplasma_gondii	1.5.1.3	37.0
toxoplasma_gondii	1.5.1.3	37.0
toxoplasma_gondii	3.4.11.1	37.0
toxoplasma_gondii	2.3.1.48	30.0
toxoplasma_gondii	2.3.1.48	37.0
toxoplasma_gondii	2.5.1.58	36.0
toxoplasma_gondii	2.4.2.9	37.0
toxoplasma_gondii	1.1.1.267	30.0
toxoplasma_gondii	2.7.11.11	37.0
toxoplasma_gondii	2.7.1.1	37.0
toxoplasma_gondii	1.1.1.205	37.0
toxoplasma_gondii	1.1.1.25	25.0
toxoplasma_gondii	2.7.6.3	37.0
toxoplasma_gondii	4.2.1.24	37.0
gymnascella_citrina	3.2.1.4	55.0
streptomyces_coelicolor	3.4.21.B34	37.0
streptomyces_coelicolor	2.1.1.255	30.0
streptomyces_coelicolor	2.1.1.255	37.0
streptomyces_coelicolor	1.1.3.4	55.0
streptomyces_coelicolor	2.5.1.54	30.0
streptomyces_coelicolor	3.1.1.3	20.0
streptomyces_coelicolor	3.1.1.3	45.0
streptomyces_coelicolor	2.5.1.B31	30.0
streptomyces_coelicolor	2.5.1.B31	37.0
streptomyces_coelicolor	2.5.1.B31	37.0
streptomyces_coelicolor	3.1.1.4	37.0
streptomyces_coelicolor	3.2.1.55	30.0
streptomyces_coelicolor	1.14.13.195	25.0
streptomyces_coelicolor	3.2.1.14	37.0
streptomyces_coelicolor	3.2.1.14	50.0
streptomyces_coelicolor	3.2.1.14	60.0
streptomyces_coelicolor	3.2.1.8	60.0
streptomyces_coelicolor	3.1.1.79	37.0
streptomyces_coelicolor	3.1.1.79	55.0
streptomyces_coelicolor	2.7.11.1	30.0
streptomyces_coelicolor	2.7.11.1	30.0
streptomyces_coelicolor	2.7.1.175	45.0
streptomyces_coelicolor	1.14.11.B11	25.0
streptomyces_coelicolor	1.1.1.39	30.0
streptomyces_coelicolor	1.14.11.55	32.0
streptomyces_coelicolor	1.1.3.41	25.0
streptomyces_coelicolor	1.1.3.41	55.0
streptomyces_coelicolor	4.2.1.10	25.0
streptomyces_coelicolor	4.2.1.10	25.0
streptomyces_coelicolor	4.2.1.10	25.0
streptomyces_coelicolor	3.6.5.4	30.0
streptomyces_coelicolor	1.10.3.2	60.0
streptomyces_coelicolor	1.1.1.37	50.0
streptomyces_coelicolor	5.3.1.24	25.0
streptomyces_coelicolor	4.1.2.48	50.0
streptomyces_coelicolor	4.2.1.2	30.0
streptomyces_coelicolor	2.1.1.227	37.0
streptomyces_coelicolor	2.1.1.227	50.0
streptomyces_coelicolor	2.1.1.226	37.0
streptomyces_coelicolor	2.1.1.226	50.0
streptomyces_coelicolor	4.2.3.22	30.0
streptomyces_coelicolor	4.2.3.22	30.0
streptomyces_coelicolor	1.13.11.46	25.0
streptomyces_coelicolor	4.2.2.2	40.0
streptomyces_coelicolor	3.5.1.90	30.0
streptomyces_coelicolor	2.7.1.63	28.0
streptomyces_coelicolor	5.4.2.8	30.0
streptomyces_coelicolor	3.4.13.19	30.0
streptomyces_coelicolor	5.99.1.2	37.0
streptomyces_coelicolor	1.1.3.46	50.0
streptomyces_coelicolor	2.7.7.65	37.0
streptomyces_coelicolor	2.7.7.60	30.0
streptomyces_coelicolor	2.7.1.2	33.0
streptomyces_coelicolor	3.2.1.81	37.0
streptomyces_coelicolor	3.2.1.81	40.0
streptomyces_coelicolor	1.1.1.40	30.0
streptomyces_coelicolor	2.3.1.39	25.0
streptomyces_coelicolor	2.3.1.39	30.0
rhodococcus_pyridinivorans	1.13.11.39	30.0
rhodococcus_pyridinivorans	1.13.11.39	80.0
rhodococcus_pyridinivorans	4.2.1.84	35.0
chromochloris_zofingiensis	1.3.99.29	28.0
malus_sylvestris	4.1.1.19	30.0
malus_sylvestris	2.3.1.99	45.0
rhizopus_sp	3.4.23.21	25.0
rhizopus_sp	3.2.1.22	50.0
rhizopus_sp	3.2.1.22	50.0
rhizopus_sp	3.2.1.1	60.0
rhizopus_sp	3.2.1.3	55.0
